tweet
"Gara""  corona  nih, nyari RM produksi susah  , semoga semua sehat, pabrik masih berjaya, kami tak ter  phk .. aamiin"
Imbas Virus  Corona  secara Global, Merosotnya Devisa hingga  PHK  di Industri Penerbangan  https:// money.kompas.com/read/2020/02/1 3/080800626/imbas-virus-corona-secara-global-merosotnya-devisa-hingga-phk-di-industri?utm_source=Twitter&utm_medium=Refferal&utm_campaign=Sticky_De
Imbas Virus  Corona  secara Global, Merosotnya Devisa hingga  PHK  di Industri Penerbangan Halaman all –  http:// Kompas.com     https:// antarkabarid.wordpress.com/2020/02/14/imb as-virus-corona-secara-global-merosotnya-devisa-hingga-phk-di-industri-penerbangan-halaman-all-kompa
Astagfirullah. Honor Daerah banyak yang lepas, iuran-iuran pada naik (BPJS Kes, cukai rokok, tol), ekonomi tak capai target, UU Cilaka merugikan pekerja,  Corona  mengancam daya beli, tambah lagi ada berita  PHK  di awal tahun.  https:// twitter.com/detikfinance/s tatus/122853572
"UPDATE EKONOMI 

Tahun ini tahun yang berat bagi perekonomian global yg diakibatkan oleh trade war, melambatnya ekonomi global dan makin parah adanya kasus virus  corona .

Non Performing Loan meningkat tajam, sebentar lagi  PHK  dibanyak sektor dan ancaman resesi
#programfolback"
"5 tahun terakhir banyak perusahaan yg tutup, tekstil, perusahaan ritel, BUMN banyak Tekor,  PHK  dimana2, barusan indosat  PHK  karyawan.
Pengangguran meningkat, TKA aseng yg katanya 3rebu naik tajam menjadi 40rebu gara2 si  corona .
Ah sudah lah ya..."
Wabah  Corona  Bikin Bisnis Lesu, China Antisipasi  PHK  Massal  http://www. pindainews.com/berita/22012/w abah-corona-bikin-bisnis-lesu-china-antisipasi-phk-massal   …
Di Tengah Upaya Memerangi Wabah  Corona , Tiongkok Berupaya Cegah  PHK  Massal Usai Perekonomian Merosot  http:// dlvr.it/RQJwbW  
"Ekonom memperkirakan ada  PHK  massal di Negeri Tirai Bambu akibat virus  corona .
  https:// katadata.co.id/berita/2020/02 /19/ekonom-prediksi-phk-massal-di-tiongkok-akibat-virus-corona   …"
Ekonomi China Rontok Akibat  Corona ,  PHK  Massal Hantam Pekerja  https:// hajinews.id/2020/02/19/eko nomi-china-rontok-akibat-corona-phk-massal-hantam-pekerja/   … pic.twitter.com/o8T6IjiVAu
Wabah Virus  Corona , China Berupaya Cegah Terjadinya  PHK  Massal  https:// ift.tt/37FMcBq  
Nanti harga minuman naik, peminat turun, omset perusahaan turun, pas setelah Omnibus Law disahkan, buruh2nya di  PHK  memakai UU baru dengan penghitungan pesangon baru yg lebih kecil, satu sisi investasi lg seret, virus  corona  membuat ekspor turun jg. Ujung2nya resesi.
"pernah ngobrol sama salah satu pengusaha minuman kemasan gini.
Beliau bilang harga bahan baku makin mahal (apalagi jadi sulit karena isu  corona ), buruh terus minta naik upah, persaingan di pasar makin gila.
Jadi liat dari sisi produsen juga, jangan sampe banyak  PHK  nantinya."
"Ini orang, Indonesia lagi ngalamin badai  PHK , dia malah berharap TKA cina dateng ke Indonesia buat ngerjain proyek KA cepat dan proyek di morowali

 Corona  Mereda, Luhut Mau TKA Cina Segera Masuk Lagi ke Indonesia
 https:// tirto.id/corona-mereda- luhut-mau-tka-cina-segera-mas"
"Apapun Masalah Negeri Ini Buzzer lah solusinya...

Hutang menggunung 
Ekonomi nyungsep
 PHK  Masal
Jiwasraya dirampok 
 Corona 

Semua masalah Negara diatas bisa selesai dgn buzzer pengasong Radikalisme dan mengubah salam  pic.twitter.com/RbFoAEhqDd"
Hindari  PHK  Imbas Virus  Corona   http:// bintan.batampos.co.id/2020/02/26/hin dari-phk-imbas-virus-corona/   … pic.twitter.com/AmWGsn2Qvu
"Gara gara virus  corona  pabrik tempat gua kerja gak dapat suplai material dari luar negeri buat bahan produksi, jadinya target produksi down yg menyebabkan banyak karyawanya di  phk .

Rupanya virus  corona  bkn cman mematikan tapi juga menyengsarakan"
SEMOGA SI LUHUT TERTULAR  CORONA . NGOTOT BANGET INGIN MENDATANGKAN TKA CHINA. TENAGA KERJA DALAM NEGERI AJA BANYAK YANG DI  PHK . DASAR PENGKHIANAT.
Corona  mulai akan berdampak ke perekonomian.. Arab Saudi mulai melarang orang dari negara2 tertentu utk masuk trmsk Indonesia.. umroh terhenti..bisnis travel melambat.. phk  akan terjadi..pengangguran bertambah.. kira2 apa yg akan dilakukan Pemimpin negri?
Setelah drama kantor depan mangkas 25 org, trs kantor belakang gaji bulan ini ditunda, trs baca twit tadi siang soal dampak  corona , ehlanjut isat yg  phk  gede2an (dg uang oesangon gede uga) 
Setelah Arab Saudi mengeluarkan larangan masuk bagi WNI, demi keamanan dr  Corona ,  kemungkinan banyak negara bakalan melarang warga negara mrk  datang ke Indonesia. Pariwisata akan merugi,  PHK  massal pun mengancam. DAN ITU SEMUA GAK BISA DI ATASI MELALUI BUZZER  https:// twit
Here I can agree with you, this is the best beer more than this  Corona  beer 
"Dihantam  Corona , Karyawan Terancam Kena  PHK , Kepala BP Batam: Cari Pemasok Selain China

 https:// batam.tribunnews.com/2020/02/28/dih antam-corona-karyawan-terancam-kena-phk-kepala-bp-batam-cari-pemasok-selain-china   … ."
"Bulam Maret adalah awal krisis Indonesia..

Ekspor mandek
Umroh diblock
Ga ada yg mau kasih Hutang lg
Investor saham kabur
Hutang jatuh tempo 
 PHK  marak
 Corona  masuk

Rupiah Babak Belur, Dolar AS Tembus Rp 14.500  http:// detik.id/6TqYOT  "
"Let it be known,
Trump didn't give a  phk  about us until,  Corona -Virus
""don't they make  Corona  in Mexico?"", started phkn with his damn money!!!!!
 https:// youtu.be/0ApauTrulwc  "
berkenan Pemerintah konsentrasi penuh untuk antisipasi dampak kontraksi ekonomi nasional akibat virus  corona  di 2020 ini. Jika pertumbuhan ekonomi melambat dibawah 5% pasti akan terjadi stagnasi pertumbuhan di banyak sektor dunia usaha dan mungkin akan ada ikutan gelombang  PHK
"Semua ada + -
Tergantung kamu mandangnya dari segi sisi mana?

Gak usah nyiyir / jdi keyboard warrior aja. Perekonomian dunia lagi susah gara2  corona .

Daripada nanti ujung2 kita pun kena? Efeknya ya  phk  massal dll  https:// twitter.com/fawazisme/stat us/1233664685888692225  "
Corona  Jadi Ancaman, Perlu Penyederhaan Regulasi Melalui Omnibus Law Cipta Kerja agar tak Ada  PHK   http:// dlvr.it/RR0ycG   pic.twitter.com/PqdOCT79eY
Nah, semakin berat beban #Indonesia  disatu sisi mendeclare Zero Suspect  Corona , disisi lain akan terjadi eksodus akibat  PHK  besar-besaran TKI/TKW dari negara yang memperkerjakan mereka sebagai Pembantu RT karena Wabah  Corona  #hening
"@ KemenkesRI  Sy br plg dr thailand liburan 26 feb-29 feb 20, bsama anak sy dg ijin(smp boarding school/asrama)
Hrsnya bsk 2 maret msk sek,Skrg anak sy ditolak  phk  boarding school,suruh tggu 14 hr krn  corona  
semggu lg ujian,apa yg hrs sy lakukan? #Co"
"Sy br plg trip thailand 26feb-29feb bsama anak sy dg ijin sek (smp boarding school/asrama)
Hrsnya bsk msk sekolah 3maret,skrg anak sy ditolak  phk  boarding school kembali ke asrama disuruh tggu14hr dirmh krn  corona ,Semggu lg ujian,apa yg hrs sy lakukan?
#CoronaVirusIndonesia"
"Dampak virus  corona  mulai terasa di lingkungan pariwisata.
Temen-temen yang DW mulai di  phk , wacana kerja 12 jam 1 hari, isu di kantor dapet cuti seminggu, dan service charge pun berkurang drastis."
"Semoga virus  corona  tdk menyebar dgn menyeramkan & segera dpt ditanggulangi.
Utk semua teman2 yg terkena  PHK  kita doakan utk segera mndapatkan pekerjaan yg baru/ bisa mncoba utk memulai usaha sendiri jd kita justru mnciptakan lapangan pekerjaan utk tmn2 yg lain..
"
Semoga pemerintah bisa mengendalikan virus  corona  agar tdk menyebar luas & berdampak buruk utk perekonomian negara kita..Utk semua teman2 yg terkena  PHK  yakin & percayalah Tuhan punya jalan keluar yg terbaik utk kita bila kita slalu berusaha & tetap mengandalkan diriNya..Amin
Jangan suka nuduh kelompok lain goblok.sekaramg indonesia sdh positiv  corona  ekonomi di ambang krisis  phk  banyak,masih mikirin bully anies un manfaat banget
yaa saya mah hanya bisa berdoa aja om...maklum rakyat kecil....jagan sampai kebutuhan pokok lain langka karena alasan banjir..curah hujan yg besar mengkakibatkan gagal panen.. di tambah wabah  corona  industri menengah kena imbasnya...jagan sampai banyak  PHK ..aamiin
"Kebanyakan hoax & ngibul sih, kualat kan. 
Udah ekonomi mandek, gelombang  PHK  sudah mulai di beberpa perusahaan, ditambah lagi virus  corona  yg memperparah keadaan. 
Alamat nambah ini pengangguran.

Kerja.. Kerja.. Kerja.. selama ini ngapain aja?"
"Dampak  corona  virus di Bali: 
Negatif: Pendapatan sektor pariwisata menurun. Imbasnya mungkin beberapa dari pelaku industri pariwisata bangkrut, kemudian  PHK  karyawan (saya harap ini hanya ada di imajinasi saya)"
Jadi sblm kasus virus  Corona , ekonomi di Indo melesat tinggi ke langit,bebas dr hutang,BUMN untung semua,pendapatan perkapita di Indo sangat tinggi , perusahaan tdk ada yg bangkrut n  PHK  pekerja?Mungkin doi lagi ngelindur kalee.Atau lg ngomong dng kaum cebong IQ 200 se kolam 
Terdampak  Corona , Karyawan Terpaksa Dirumahkan  http:// bit.ly/2uLURoE    #berita  #nusabali  #VirusCorona  #PariwisataBali  #PHK  #GahawisriBadung  #GabunganUsahaWisataTirtaBadung  #watersport
"Gara gara  Corona  berdampak semua, paling berdampak sektor pekerjaan khususnya di Bali, yang bekerja di sektor pariwisata paling banyak kena imbasnya.
Yang kena  PHK , dirumahkan oleh kantor, dll tetep semangat, ini bukan akhir. Keep calm and stay safe all"
Semoga  corona  diberitakan tidak untuk menutup berita yg ini yaa.... sebagian khawatir  corona  sebagian lagi ada yg ketar ketir badai  PHK  dan masalah ketenaga kerjaan   sedih kali lah  https:// twitter.com/tempodotco/sta tus/1234709150266949633   …
Sudah gak panik sama  corona , malah terhenyak sama cerita saudara and temen yang pada gonjang ganjing badai  PHK . Merinding lah ... gak ngerti lagi!
"Semoga virus  corona  tdk menyebar dgn menyeramkan & segera dpt ditanggulangi.
Utk semua teman2 yg terkena  PHK  kita doakan utk segera mndapatkan pekerjaan yg baru/ bisa mncoba utk memulai usaha sendiri jd kita justru mnciptakan lapangan pekerjaan utk tmn2 yg lain..
"
Virus  Corona , Pengusaha Agen Perjalanan Siap-siap  PHK  Pekerja  https:// cnnindonesia.com/ekonomi/202003 03142223-92-480101/virus-corona-pengusaha-agen-perjalanan-siap-siap-phk-pekerja?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed   …
Wabah  Corona , Pengusaha Agen Perjalanan Siap-siap  PHK  Pekerja  http:// cnn.id/480101  
Kalo ngga  corona  ya  PHK , dikantor itu mulu yg dibahas 
Efek  Corona  Tak Main-Main, Pekerja Travel Agent Terancam  PHK   https:// cnbcindonesia.com/news/202003032 00443-4-142282/efek-corona-tak-main-main-pekerja-travel-agent-terancam-phk?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed   …
Di Kantor ku sudah ada 6 Virus  Corona  yang di  PHK ....katanya terus stress trs mati karena ga dapet Pesangon 
Ada banyak cara yg bisa dilakukan, mengumbar di media masa bukan salah satunya. Cuma bikin stigma dan panik. Habis ini bisa2 ada berita warga komples X di  PHK  karena tetangganya kena  Corona
Beberapa hotel dan resto di Bali karena sepi pengunjung, akhirnya minta beberapa pegawainya buat ambil cuti duluan karena virus  corona  ini. Terus beberapa karyawan perusahaan asing juga ada yang kena  PHK .
Dampak  Corona , Pemerintah Harap tidak Ada Sistem  PHK   http:// bisnisbali.com/index.php/2020 /03/04/dampak-corona-pemerintah-harap-tidak-ada-sistem-phk/   … pic.twitter.com/BTsRpPIPs3
DPRD Bali: Hindari  PHK  karena  Corona . Mungkinkah? -  http:// tinyurl.com/yx26nt6r   pic.twitter.com/rwJQNM3T1M
Pariwisata Dihantam  Corona , Karyawan Agen Travel Terancam  PHK !  https:// topinfo.id/2020/03/04/par iwisata-dihantam-corona-karyawan-agen-travel-terancam-phk/   …
Pariwisata Dihantam  Corona , Karyawan Agen Travel Terancam  PHK !  https:// topinfo.id/2020/03/04/par iwisata-dihantam-corona-karyawan-agen-travel-terancam-phk-2/   …
"Perusahaan agen travel ikut terhantam imbas virus  corona . Ujungnya, karyawan agen travel pun terancam  PHK  karena melemahnya perusahaan. #PHK  

via @detikfinance   https:// finance.detik.com/berita-ekonomi -bisnis/d-4924649/pariwisata-dihantam-corona-karyawan-agen-travel-tera"
"Perusahaan agen travel ikut terhantam imbas virus  corona . Ujungnya, karyawan agen travel pun terancam  PHK  karena melemahnya perusahaan. #PHK  
  https:// finance.detik.com/berita-ekonomi -bisnis/d-4924649/pariwisata-dihantam-corona-karyawan-agen-travel-terancam-phk?utm_conten"
Pariwisata Dihantam  Corona , Karyawan Agen Travel Terancam  PHK !  https:// smol.id/the-latest/202 0/03/04/pariwisata-dihantam-corona-karyawan-agen-travel-terancam-phk/   …
Imbas Virus  Corona  Buat Pihak Travel Siap Lakukan  PHK  Massal, Benarkah?  https://www. wowkeren.com/berita/tampil/ 00300025.html   … pic.twitter.com/f2nfQpyDRY
Wagub Minta Jangan Ada  PHK  Massal di #Bali   Dampak #Corona  #wisataBali  #Baliholiday   https:// kumparan.com/kanalbali/wagu b-minta-jangan-ada-phk-massal-di-bali-1sxZ7RqE2Jy?utm_source=kumDesktop&utm_medium=twitter&utm_campaign=share&shareID=AA9SsheamlGP   …
Okupansi Anjlok Imbas  Corona , Puluhan Pengusaha Vila di Bali  PHK  Karyawan  https://www. wowkeren.com/berita/tampil/ 00300073.html   … pic.twitter.com/mrx1GSoLlv
Data Pasien Virus  Corona  Bocor, Ahli Kesehatan: Bisa-bisa Tetangganya Kena  PHK   https://www. solopos.com/data-pasien-vi rus-corona-bocor-ahli-kesehatan-bisa-bisa-tetangganya-kena-phk-1050118?utm_source=dlvr.it&utm_medium=twitter   … pic.twitter.com/2wrIewsMW9
"Mendagri Tito Karnavian menilai wabah virus  corona  dapat berdampak luas terhadap ekonomi.
#LawanHoaxVirusCorona  #HargaMasker2000  #CoronaAlert  #VirusCorona  #Covid_19  #Corona  #CoronaVirusUpdate  #coronavirus  #phk  #buruh https:// m.ayosurabaya.com/read/2020/03/0 4/1358/tit"
Wagub Minta Jangan Ada #PHK  Massal di #Bali  #DampakCorona  #VirusCorona  #Corona  #Balinews  #WisataBali https:// kumparan.com/kanalbali/wagu b-minta-jangan-ada-phk-massal-di-bali-1sxZ7RqE2Jy?utm_source=kumDesktop&utm_medium=twitter&utm_campaign=share&shareID=BUzfJCqsdcHv   …
Virus  Corona  Bikin Ancaman Baru, Pekerja Dirumahkan &  PHK   https:// cnbcindonesia.com/news/202003051 11359-16-142660/virus-corona-bikin-ancaman-baru-pekerja-dirumahkan-phk?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed   …
"Indonesia Positif  Corona , 70% Kamar Hotel di Bali Kosong... 

Bisnis Krisis Gegara  Corona , Pekerja  Terancam Dirumahkan/ PHK . 
 https://www. cnbcindonesia.com/news/202003040 93909-4-142339/bisnis-kritis-gegara-corona-pekerja-terancam-dirumahkan-phk/1   …"
"Wabah virus  corona  yang cepat penyebarannya memberikan pengaruh cukup besar terhadap ekonomi global, salah satunya bahkan mengancam terjadinya  PHK . #SriMulyani  #VirusCorona  

Via @detikfinance https:// finance.detik.com/berita-ekonomi -bisnis/d-4926677/virus-corona-ancam-ge"
Ada Ancaman  PHK  di Balik Geger  Corona , Ini Strategi Sri Mulyani  https:// topinfo.id/2020/03/05/ada -ancaman-phk-di-balik-geger-corona-ini-strategi-sri-mulyani-2/   …
Virus  corona  memukul sektor riil yang berefek jangka panjang pada  PHK  dan kredit.  http:// republika.co.id/berita//q6ps4r 370/sri-mulyani-risiko-corona-lebih-rumit-dibandng-krisis-2009   …
Ancaman  PHK  di Balik Geger  Corona   http:// suararepublik.news/ancaman-phk-di -balik-geger-corona/   …  lewat @suaraagraria
Pariwisata Dihantam  Corona , Karyawan Agen Travel Terancam  PHK !  http:// suararepublik.news/pariwisata-dih antam-corona-karyawan-agen-travel-terancam-phk/   …  lewat @suaraagraria
"Mengukur dampak virus  corona  jenis baru atau COVID-19 terhadap perekonomian indonesia yang bisa berujungan  PHK  besar2an, bagaimana mengantisipasinya?  

SIMAK #DiskusiInteraktifElshinta  bersama Wakil Ketua Umum Himpunan Kawasan Industri Indonesia, Darwoto. pic.twitter.com/Cr"
Penyakit  Corona  Covid-19 Tidak Ada Hubungan Dgn Perekonomian Indonesia Berujung  PHK  Besar²an Maka Dari Itu Kita Sebagai Warga Jagalah Kesehatan Dgn Sebaik²nya, Jangan Terlalu Didramatisir Mengenai Penyakit  Corona  Yg Dikatakan Kematian. Mengenai Kematian Hanyalah Tuhan Yang 
Iya kasian warlok sana bisa otw  phk  kalo  corona  fear ini dibiarin lama
"Mengukur dampak virus  corona  jenis baru atau COVID-19 terhadap perekonomian indonesia yang bisa berujungan  PHK  besar2an, bagaimana mengantisipasinya?  

SIMAK #DiskusiInteraktifElshinta  bersama Sekretaris Jenderal Federasi Serikat Pekerja Metal Indonesia (FSPMI) Riden Hatam "
"Mencermati virus  corona  jenis baru atau COVID-19 di tanah air. Akankah berdampak pada perekonomian yang memicu  PHK  massal?

SIMAK #KomisiAndaElshinta  -  https:// elshinta.com/streaming/jaka rta/   … pic.twitter.com/XyXfddR8Z2"
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   https:// topinfo.id/2020/03/06/nge ri-ada-ancaman-phk-di-balik-geger-virus-corona/   …
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   https:// penamini.my.id/ngeri-ada-anca man-phk-di-balik-geger-virus-corona   … pic.twitter.com/ACKORP6hpe
"Baguslah..
Biar cepat revolusi..
dan para #BangsatBangsa  bakalan di ganyang rakyatnya..

#RevolusiHargaMati 
#Ruh212 

Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   http:// detik.id/VzduIk  "
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   http:// dlvr.it/RRKzBG   pic.twitter.com/g4ykj6viNg
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   http:// dlvr.it/RRL03W   pic.twitter.com/JSUFR6XQqd
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   http:// dlvr.it/RRL03n   pic.twitter.com/vWQ4I2mbhO
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   http:// dlvr.it/RRL04b   pic.twitter.com/gHPFxCbE5s
KONTAK PERKASA FUTURES | Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona  •  http:// kontak-pf.com/kontak-perkasa -futures-ngeri-ada-ancaman-phk-di-balik-geger-virus-corona/   …
Pariwisata Lesu Karena  Corona , Dewan Minta Karyawan Jangan di  PHK   https:// radarbali.jawapos.com/read/2020/03/0 6/182452/pariwisata-lesu-karena-corona-dewan-minta-karyawan-jangan-di-phk   …
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona   https:// antarkabarid.wordpress.com/2020/03/06/nge ri-ada-ancaman-phk-di-balik-geger-virus-corona/   … pic.twitter.com/LJ4fKmcEdg
"Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan pemutusan hubungan kerja ( PHK ) sebanyak 677 karyawan PT Indosat Tbk (ISAT) bukan disebabkan karena dampak wabah virus  corona , tetapi persaingan usaha.

 https://www. cnbcindonesia.com/market/2020030 6133324"
Pengamat: Gelombang  PHK  Bukan Karena Virus  Corona   https:// cnnindonesia.com/ekonomi/202003 06141034-532-481109/pengamat-gelombang-phk-bukan-karena-virus-corona?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed   …
Bisnis Pariwisata Terinfeksi  Corona ,  PHK  Mulai Hantui Pekerja  https://www. sorot.net/2020/03/bisnis -pariwisata-terinfeksi-corona-phk.html   …
"Virus  corona  menyimpan dampak berbahaya bagi perekonomian. Salah satunya adalah peluang gelombang  PHK . Pemerintah bisa apa? #PHK  

via @detikfinance   https:// finance.detik.com/berita-ekonomi -bisnis/d-4928293/cegah-gelombang-phk-imbas-corona-pemerintah-bisa-apa?utm_content"
"Virus  corona  menyimpan dampak berbahaya bagi perekonomian. Salah satunya adalah peluang gelombang  PHK . Pemerintah bisa apa? #PHK  
  https:// finance.detik.com/berita-ekonomi -bisnis/d-4928293/cegah-gelombang-phk-imbas-corona-pemerintah-bisa-apa?utm_content=detikfinance&utm_t"
Wabah virus  corona  ternyata juga memiliki dampak yang cukup mengerikan bagi perekonomian, bahkan bisa memicu gelombang  PHK .  https:// finance.detik.com/berita-ekonomi -bisnis/d-4928244/awas-virus-corona-bisa-picu-gelombang-phk?utm_term=echobox&utm_campaign=detikcomsocmed&utm_
Ngeri! Ada Ancaman  PHK  di Balik Geger Virus  Corona  akan banyak dong proyek yang mangkrak haha......  http:// detik.id/VzduIk  
Wabah virus  corona  ternyata juga memiliki dampak yang cukup mengerikan bagi perekonomian, bahkan bisa memicu gelombang  PHK ! #PHK    https:// finance.detik.com/berita-ekonomi -bisnis/d-4928244/awas-virus-corona-bisa-picu-gelombang-phk?utm_content=detikfinance&utm_term=echobox&
